	Guage compr	TC Amp 2					TC Amp 3					
Min,Max,Step	
2703	85FD	AD0CFB	-64.8041	-1.296083	0.310917	n/a	AC9874	-65.1597	-1.303195	0.303805	n/a	
2704	85FD	AD817C	-64.4486	-1.288972	0.318028	n/a	AD0B74	-64.8088	-1.296176	0.310824	n/a	
2705	85FD	ADF68D	-64.0913	-1.281827	0.325173	n/a	AD7F24	-64.4557	-1.289115	0.317885	n/a	
2706	85FD	AE6D22	-63.7294	-1.274589	0.332411	n/a	ADF499	-64.0973	-1.281946	0.325054	n/a	
2707	85FD	AEE413	-63.3665	-1.267329	0.339671	n/a	AE6945	-63.7412	-1.274825	0.332175	n/a	
2708	85FD	AF5CFF	-62.9974	-1.259949	0.347051	n/a	AEE04C	-63.3780	-1.267560	0.339440	n/a	
2709	85FD	AFD554	-62.6302	-1.252604	0.354396	n/a	AF5824	-63.0123	-1.260245	0.346755	n/a	
2710	85FD	B04FA3	-62.2570	-1.245139	0.361861	n/a	AFCF50	-62.6486	-1.252972	0.354028	n/a	
2711	85FD	B0C999	-61.8848	-1.237695	0.369305	n/a	B04829	-62.2798	-1.245596	0.361404	n/a	
2712	85FD	B14461	-61.5101	-1.230201	0.376799	n/a	B0C199	-61.9092	-1.238184	0.368816	n/a	
2713	85FD	B1BF83	-61.1343	-1.222686	0.384314	n/a	B13A6A	-61.5405	-1.230810	0.376190	n/a	
2714	85FD	B23C11	-60.7542	-1.215084	0.391916	n/a	B1B565	-61.1652	-1.223303	0.383697	n/a	
2715	85FD	B2B895	-60.3742	-1.207484	0.399516	n/a	B22FB9	-60.7919	-1.215837	0.391163	n/a	
2716	85FD	B335E8	-59.9917	-1.199835	0.407165	n/a	B2AB1C	-60.4153	-1.208306	0.398694	n/a	
2717	85FD	B3B338	-59.6093	-1.192186	0.414814	n/a	B32662	-60.0391	-1.200782	0.406218	n/a	
2718	85FD	B43274	-59.2210	-1.184420	0.422580	n/a	B3A2C2	-59.6595	-1.193191	0.413809	n/a	
2719	85FD	B4B0BB	-58.8357	-1.176713	0.430287	n/a	B41FEC	-59.2776	-1.185552	0.421448	n/a	
2720	85FD	B52FE1	-58.4476	-1.168953	0.438047	n/a	B49C15	-58.8987	-1.177973	0.429027	n/a	
2721	85FD	B5AF0D	-58.0595	-1.161191	0.445809	n/a	B51972	-58.5161	-1.170322	0.436678	n/a	
2722	85FD	B62E53	-57.6711	-1.153422	0.453578	n/a	B59637	-58.1353	-1.162707	0.444293	n/a	
2723	85FD	B6ABB8	-57.2885	-1.145769	0.461231	n/a	B60F51	-57.7658	-1.155315	0.451685	n/a	
2724	85FD	B70EA9	-56.9865	-1.139730	0.467270	n/a	B65F42	-57.5218	-1.150436	0.456564	n/a	
2725	85FD	B74A8E	-56.8037	-1.136074	0.470926	n/a	B67AB8	-57.4380	-1.148760	0.458240	n/a	
2726	85FD	B76969	-56.7096	-1.134191	0.472809	n/a	B681F5	-57.4159	-1.148318	0.458682	n/a	
2727	85FD	B77497	-56.6754	-1.133509	0.473491	n/a	B68111	-57.4186	-1.148372	0.458628	n/a	
2728	85FD	B77510	-56.6740	-1.133480	0.473520	n/a	B67DBD	-57.4288	-1.148575	0.458425	n/a	
2729	85FD	B77090	-56.6877	-1.133755	0.473245	n/a	B679AA	-57.4412	-1.148824	0.458176	n/a	
2730	85FD	A7882D	-69.1157	-1.382313	0.224687	n/a	B674D2	-57.4560	-1.149120	0.457880	n/a	
2731	85FD	9E00B9	-76.5603	-1.531206	0.075794	n/a	B6710F	-57.4675	-1.149349	0.457651	n/a	
2732	85FD	9D16E6	-77.2739	-1.545477	0.061523	n/a	B66CAA	-57.4809	-1.149618	0.457382	n/a	
2733	85DD	9CD792	-77.4671	-1.549343	0.057657	n/a	B668C9	-57.4927	-1.149854	0.457146	n/a	
2734	85DD	9CB6F7	-77.5666	-1.551333	0.055667	n/a	B66382	-57.5088	-1.150176	0.456824	n/a	
2735	85DD	9CA3E5	-77.6248	-1.552497	0.054503	n/a	B65F76	-57.5212	-1.150423	0.456577	n/a	
2736	85DD	9C9642	-77.6664	-1.553329	0.053671	n/a	B65AB7	-57.5357	-1.150713	0.456287	n/a	
2737	85DD	9C8D16	-77.6944	-1.553889	0.053111	n/a	B656E2	-57.5473	-1.150947	0.456053	n/a	
2738	85DD	9C8627	-77.7156	-1.554312	0.052688	n/a	B65352	-57.5582	-1.151164	0.455836	n/a	
2739	85DD	9C808F	-77.7327	-1.554653	0.052347	n/a	B64EEA	-57.5717	-1.151433	0.455567	n/a	
2740	85DD	9C7D09	-77.7434	-1.554868	0.052132	n/a	B64B10	-57.5834	-1.151668	0.455332	n/a	
2741	85DD	9C79E6	-77.7530	-1.555060	0.051940	n/a	B6473C	-57.5951	-1.151902	0.455098	n/a	
2742	85DD	9C76BC	-77.7626	-1.555253	0.051747	n/a	B64439	-57.6043	-1.152086	0.454914	n/a	
2743	85DD	9C7422	-77.7706	-1.555412	0.051588	n/a	B63FA7	-57.6182	-1.152365	0.454635	n/a	
2744	85DD	9C720D	-77.7769	-1.555539	0.051461	n/a	B63C25	-57.6289	-1.152579	0.454421	n/a	
2745	85DD	9C70EA	-77.7804	-1.555608	0.051392	n/a	B63926	-57.6381	-1.152762	0.454238	n/a	
2746	85DD	9C6ED7	-77.7867	-1.555735	0.051265	n/a	B6350C	-57.6506	-1.153012	0.453988	n/a	
2747	85DD	9C6D56	-77.7913	-1.555827	0.051173	n/a	B63003	-57.6660	-1.153319	0.453681	n/a	
2748	85DD	9C6B7C	-77.7970	-1.555940	0.051060	n/a	B62C97	-57.6764	-1.153528	0.453472	n/a	
2749	85DD	9C6A70	-77.8002	-1.556004	0.050996	n/a	B628DD	-57.6878	-1.153756	0.453244	n/a	
2750	85DD	9C6973	-77.8032	-1.556064	0.050936	n/a	B62566	-57.6984	-1.153967	0.453033	n/a	
2751	85DD	9C6925	-77.8041	-1.556082	0.050918	n/a	B622EA	-57.7059	-1.154119	0.452881	n/a	
2752	85DD	9C6876	-77.8062	-1.556124	0.050876	n/a	B61FC6	-57.7155	-1.154311	0.452689	n/a	
2753	85DD	9C6716	-77.8104	-1.556208	0.050792	n/a	B61C7C	-57.7256	-1.154511	0.452489	n/a	
2754	85DD	9C6707	-77.8106	-1.556212	0.050788	n/a	B6198C	-57.7345	-1.154691	0.452309	n/a	
2755	85DD	9C66BD	-77.8115	-1.556229	0.050771	n/a	B61615	-57.7451	-1.154902	0.452098	n/a	
2756	85DD	9C6599	-77.8149	-1.556299	0.050701	n/a	B612CC	-57.7551	-1.155103	0.451897	n/a	
2757	85DD	9C6548	-77.8159	-1.556318	0.050682	n/a	B60FA6	-57.7647	-1.155295	0.451705	n/a	
2758	85DD	9C6539	-77.8161	-1.556322	0.050678	n/a	B60CB0	-57.7738	-1.155476	0.451524	n/a	
2759	85DD	9C6450	-77.8189	-1.556377	0.050623	n/a	B609C9	-57.7826	-1.155653	0.451347	n/a	
2760	85DD	9C6426	-77.8194	-1.556387	0.050613	n/a	B606E1	-57.7915	-1.155830	0.451170	n/a	
2761	85DD	9C63C8	-77.8205	-1.556410	0.050590	n/a	B603A0	-57.8014	-1.156029	0.450971	n/a	
2762	85DD	9C63A2	-77.8209	-1.556419	0.050581	n/a	B60136	-57.8088	-1.156176	0.450824	n/a	
2763	85DD	9C635D	-77.8218	-1.556435	0.050565	n/a	B5FE02	-57.8186	-1.156371	0.450629	n/a	
2764	85DD	9C62D8	-77.8234	-1.556467	0.050533	n/a	B5FAC3	-57.8285	-1.156570	0.450430	n/a	
2765	85DD	9C6216	-77.8257	-1.556513	0.050487	n/a	B5F7FF	-57.8369	-1.156738	0.450262	n/a	
2766	85DD	9C625E	-77.8248	-1.556496	0.050504	n/a	B5F55C	-57.8450	-1.156899	0.450101	n/a	
2767	85DD	9C61AD	-77.8269	-1.556538	0.050462	n/a	B5F1E4	-57.8556	-1.157111	0.449889	n/a	
2768	85DD	9C61F6	-77.8260	-1.556521	0.050479	n/a	B5EF4D	-57.8635	-1.157269	0.449731	n/a	
2769	85DD	9C61B0	-77.8269	-1.556538	0.050462	n/a	B5ECA4	-57.8716	-1.157432	0.449568	n/a	
2770	85DD	9C61C7	-77.8266	-1.556532	0.050468	n/a	B5EA13	-57.8794	-1.157588	0.449412	n/a	
2771	85DD	9C614D	-77.8281	-1.556561	0.050439	n/a	B5E6FD	-57.8888	-1.157776	0.449224	n/a	
2772	85DD	9C6193	-77.8272	-1.556544	0.050456	n/a	B5E48F	-57.8962	-1.157925	0.449075	n/a	
2773	85DD	9C6180	-77.8275	-1.556549	0.050451	n/a	B5E16B	-57.9058	-1.158116	0.448884	n/a	
2774	85DD	9C615A	-77.8279	-1.556558	0.050442	n/a	B5DEFD	-57.9132	-1.158265	0.448735	n/a	
2775	85DD	9C61D8	-77.8264	-1.556528	0.050472	n/a	B5DCE5	-57.9196	-1.158393	0.448607	n/a	
2776	85DD	9C60F7	-77.8291	-1.556582	0.050418	n/a	B5DA1A	-57.9282	-1.158563	0.448437	n/a	
2777	85DD	9C6100	-77.8290	-1.556580	0.050420	n/a	B5D75E	-57.9365	-1.158730	0.448270	n/a	
2778	85DD	9C6186	-77.8274	-1.556548	0.050452	n/a	B5D4FD	-57.9438	-1.158875	0.448125	n/a	
2779	85DD	9C614C	-77.8281	-1.556561	0.050439	n/a	B5D2B6	-57.9507	-1.159014	0.447986	n/a	
2780	85DD	9C60D8	-77.8295	-1.556589	0.050411	n/a	B5D022	-57.9586	-1.159171	0.447829	n/a	
2781	85DD	9C6113	-77.8288	-1.556575	0.050425	n/a	B5CD84	-57.9666	-1.159331	0.447669	n/a	
2782	85DD	9C60E5	-77.8293	-1.556586	0.050414	n/a	B5CBB9	-57.9720	-1.159441	0.447559	n/a	
2783	85DD	9C60B0	-77.8299	-1.556599	0.050401	n/a	B5C932	-57.9797	-1.159595	0.447405	n/a	
2784	85DD	9C60D7	-77.8295	-1.556589	0.050411	n/a	B5C6A2	-57.9876	-1.159751	0.447249	n/a	
2785	85DD	9C60CC	-77.8296	-1.556592	0.050408	n/a	B5C438	-57.9949	-1.159899	0.447101	n/a	
2786	85DD	9C604A	-77.8311	-1.556623	0.050377	n/a	B5C1ED	-58.0019	-1.160039	0.446961	n/a	
2787	85DD	9C60A5	-77.8301	-1.556601	0.050399	n/a	B5BF7A	-58.0094	-1.160188	0.446812	n/a	
2788	85DD	9C608C	-77.8304	-1.556607	0.050393	n/a	B5BD20	-58.0166	-1.160332	0.446668	n/a	
2789	85DD	9C60B4	-77.8299	-1.556598	0.050402	n/a	B5BAFF	-58.0231	-1.160462	0.446538	n/a	
2790	85DD	9C603A	-77.8313	-1.556627	0.050373	n/a	B5B86F	-58.0309	-1.160618	0.446382	n/a	
2791	85DD	9C60D8	-77.8295	-1.556589	0.050411	n/a	B5B5F5	-58.0385	-1.160769	0.446231	n/a	
2792	85DD	9C60ED	-77.8292	-1.556584	0.050416	n/a	B5B357	-58.0464	-1.160929	0.446071	n/a	
2793	85DD	9C6039	-77.8313	-1.556627	0.050373	n/a	B5B190	-58.0519	-1.161037	0.445963	n/a	
2794	85DD	9C60B6	-77.8299	-1.556597	0.050403	n/a	B5AF68	-58.0584	-1.161169	0.445831	n/a	
2795	85DD	9C60E2	-77.8293	-1.556587	0.050413	n/a	B5ACD2	-58.0663	-1.161327	0.445673	n/a	
2796	85DD	9C610D	-77.8288	-1.556576	0.050424	n/a	B5AB2C	-58.0714	-1.161427	0.445573	n/a	
2797	85DD	9C60B4	-77.8299	-1.556598	0.050402	n/a	B5A8E6	-58.0783	-1.161566	0.445434	n/a	
2798	85DD	9C614F	-77.8280	-1.556561	0.050439	n/a	B5A658	-58.0861	-1.161722	0.445278	n/a	
2799	85DD	9C6147	-77.8281	-1.556563	0.050437	n/a	B5A40B	-58.0931	-1.161863	0.445137	n/a	
2800	85DD	9C6177	-77.8276	-1.556551	0.050449	n/a	B5A194	-58.1006	-1.162013	0.444987	n/a	
2801	85DD	9C614E	-77.8280	-1.556561	0.050439	n/a	B59FB1	-58.1064	-1.162128	0.444872	n/a	
2802	85DD	9C402F	-77.9291	-1.558582	0.048418	n/a	B59E18	-58.1113	-1.162226	0.444774	n/a	
2803	85DD	97FB6F	-81.2639	-1.625279	-0.018279	n/a	B59BED	-58.1179	-1.162358	0.444642	n/a	
2804	85DD	9A8A78	-79.2649	-1.585298	0.021702	n/a	B5993E	-58.1261	-1.162522	0.444478	n/a	
2805	85DD	9B0683	-78.8864	-1.577728	0.029272	n/a	B5981A	-58.1296	-1.162591	0.444409	n/a	
2806	85DD	9B597B	-78.6332	-1.572663	0.034337	n/a	B59572	-58.1377	-1.162753	0.444247	n/a	
2807	85DD	9B979E	-78.4435	-1.568871	0.038129	n/a	B5930A	-58.1450	-1.162900	0.444100	n/a	
2808	85DD	9BC8A5	-78.2939	-1.565879	0.041121	n/a	B590DC	-58.1517	-1.163033	0.443967	n/a	
2809	85DD	9BF05C	-78.1727	-1.563455	0.043545	n/a	B58F0F	-58.1572	-1.163143	0.443857	n/a	
2810	85DD	9C119B	-78.0713	-1.561425	0.045575	n/a	B58C9A	-58.1647	-1.163293	0.443707	n/a	
2811	85DD	9C2ED5	-77.9821	-1.559642	0.047358	n/a	B58B0C	-58.1694	-1.163388	0.443612	n/a	
2812	85DD	9C4AE7	-77.8964	-1.557928	0.049072	n/a	B58945	-58.1748	-1.163497	0.443503	n/a	
2813	85DD	9C66CC	-77.8113	-1.556226	0.050774	n/a	B5872A	-58.1813	-1.163625	0.443375	n/a	
2814	85DD	9C836A	-77.7240	-1.554479	0.052521	n/a	B5857F	-58.1863	-1.163727	0.443273	n/a	
2815	85DD	9CA248	-77.6298	-1.552595	0.054405	n/a	B5834F	-58.1930	-1.163860	0.443140	n/a	
2816	85DD	9CC3F5	-77.5270	-1.550540	0.056460	n/a	B581C8	-58.1977	-1.163954	0.443046	n/a	
2817	85DD	9CE7A5	-77.4181	-1.548361	0.058639	n/a	B57FBF	-58.2039	-1.164078	0.442922	n/a	
2818	85DD	9D0DD7	-77.3015	-1.546030	0.060970	n/a	B57DDA	-58.2097	-1.164194	0.442806	n/a	
2819	85DD	9D38A3	-77.1709	-1.543418	0.063582	n/a	B57BDD	-58.2157	-1.164315	0.442685	n/a	
2820	85DD	9D6630	-77.0319	-1.540638	0.066362	n/a	B57A8B	-58.2198	-1.164395	0.442605	n/a	
2821	85DD	9D961E	-76.8856	-1.537713	0.069287	n/a	B57836	-58.2269	-1.164538	0.442462	n/a	
2822	85DD	9DC96B	-76.7291	-1.534581	0.072419	n/a	B57709	-58.2305	-1.164610	0.442390	n/a	
2823	85DD	9DFF6F	-76.5642	-1.531285	0.075715	n/a	B5751F	-58.2363	-1.164726	0.442274	n/a	
2824	85DD	9E38EB	-76.3888	-1.527776	0.079224	n/a	B573E5	-58.2401	-1.164801	0.442199	n/a	
2825	85FD	9E8853	-76.1465	-1.522929	0.084071	n/a	B57135	-58.2483	-1.164965	0.442035	n/a	
2826	85FD	9EC780	-75.9537	-1.519073	0.087927	n/a	B56F49	-58.2541	-1.165083	0.441917	n/a	
2827	85FD	9F08B5	-75.7547	-1.515094	0.091906	n/a	B56E68	-58.2568	-1.165136	0.441864	n/a	
2828	85FD	9F4C3C	-75.5486	-1.510972	0.096028	n/a	B56C1E	-58.2638	-1.165276	0.441724	n/a	
2829	85FD	9F91D0	-75.3363	-1.506725	0.100275	n/a	B56A05	-58.2702	-1.165404	0.441596	n/a	
2830	85FD	9FDABD	-75.1137	-1.502274	0.104726	n/a	B567F5	-58.2765	-1.165530	0.441470	n/a	
2831	85FD	A0259D	-74.8852	-1.497704	0.109296	n/a	B56664	-58.2813	-1.165625	0.441375	n/a	
2832	85FD	A0737E	-74.6475	-1.492951	0.114049	n/a	B564CC	-58.2861	-1.165723	0.441277	n/a	
2833	85FD	A0C455	-74.4008	-1.488017	0.118983	n/a	B56368	-58.2904	-1.165808	0.441192	n/a	
2834	85FD	A11641	-74.1508	-1.483017	0.123983	n/a	B562AA	-58.2926	-1.165853	0.441147	n/a	
2835	85FD	A16AD8	-73.8927	-1.477854	0.129146	n/a	B56077	-58.2994	-1.165987	0.441013	n/a	
2836	85FD	A1C26A	-73.6254	-1.472509	0.134491	n/a	B55E53	-58.3059	-1.166118	0.440882	n/a	
2837	85FD	A21B68	-73.3539	-1.467077	0.139923	n/a	B55CE2	-58.3103	-1.166206	0.440794	n/a	
2838	85FD	A27792	-73.0726	-1.461452	0.145548	n/a	B55B04	-58.3160	-1.166320	0.440680	n/a	
2839	85FD	A2D56F	-72.7861	-1.455723	0.151277	n/a	B55919	-58.3218	-1.166437	0.440563	n/a	
2840	85FD	A33520	-72.4941	-1.449882	0.157118	n/a	B557CD	-58.3258	-1.166516	0.440484	n/a	
2841	85FD	A397BC	-72.1932	-1.443864	0.163136	n/a	B55594	-58.3326	-1.166652	0.440348	n/a	
2842	85FD	A3FBB6	-71.8881	-1.437762	0.169238	n/a	B55495	-58.3356	-1.166712	0.440288	n/a	
2843	85FD	A46255	-71.5749	-1.431498	0.175502	n/a	B5520B	-58.3434	-1.166867	0.440133	n/a	
2844	85FD	A4CA83	-71.2570	-1.425140	0.181860	n/a	B55080	-58.3481	-1.166962	0.440038	n/a	
2845	85FD	A534F5	-70.9321	-1.418643	0.188357	n/a	B54F54	-58.3517	-1.167033	0.439967	n/a	
2846	85FD	A5A1D9	-70.5998	-1.411997	0.195003	n/a	B54D21	-58.3584	-1.167167	0.439833	n/a	
2847	85FD	A60FEF	-70.2639	-1.405277	0.201723	n/a	B54C08	-58.3617	-1.167234	0.439766	n/a	
2848	85FD	A6808B	-69.9202	-1.398404	0.208596	n/a	B54A59	-58.3669	-1.167337	0.439663	n/a	
2849	85FD	A6F306	-69.5708	-1.391417	0.215583	n/a	B548E2	-58.3713	-1.167426	0.439574	n/a	
2850	85FD	A766C9	-69.2176	-1.384351	0.222649	n/a	B546E9	-58.3773	-1.167547	0.439453	n/a	
2851	85FD	A7DC86	-68.8583	-1.377165	0.229835	n/a	B54630	-58.3795	-1.167591	0.439409	n/a	
2852	85FD	A853B9	-68.4945	-1.369890	0.237110	n/a	B5442F	-58.3857	-1.167713	0.439287	n/a	
2853	85FD	A8CD4F	-68.1234	-1.362469	0.244531	n/a	B542AC	-58.3903	-1.167806	0.439194	n/a	
2854	85FD	A947F8	-67.7491	-1.354982	0.252018	n/a	B540A8	-58.3964	-1.167929	0.439071	n/a	
2855	85FD	A9C44E	-67.3697	-1.347393	0.259607	n/a	B53F05	-58.4014	-1.168028	0.438972	n/a	
2856	85FD	AA42AE	-66.9840	-1.339680	0.267320	n/a	B53D2A	-58.4071	-1.168142	0.438858	n/a	
2857	85FD	AAC25F	-66.5943	-1.331886	0.275114	n/a	B53C3F	-58.4099	-1.168198	0.438802	n/a	
2858	85FD	AB42F4	-66.2019	-1.324038	0.282962	n/a	B53A84	-58.4152	-1.168303	0.438697	n/a	
2859	85FD	ABC531	-65.8045	-1.316089	0.290911	n/a	B53899	-58.4210	-1.168420	0.438580	n/a	
2860	85FD	AC496B	-65.4009	-1.308019	0.298981	n/a	B5375B	-58.4248	-1.168496	0.438504	n/a	
2861	85FD	ACCE19	-64.9960	-1.299921	0.307079	n/a	B535AC	-58.4300	-1.168599	0.438401	n/a	
2862	85FD	AD5495	-64.5856	-1.291712	0.315288	n/a	B53393	-58.4364	-1.168727	0.438273	n/a	
2863	85FD	ADDBBE	-64.1731	-1.283463	0.323537	n/a	B531F7	-58.4413	-1.168825	0.438175	n/a	
2864	85FD	AE6480	-63.7558	-1.275116	0.331884	n/a	B530BD	-58.4450	-1.168900	0.438100	n/a	
2865	85FD	AEEE2E	-63.3356	-1.266713	0.340287	n/a	B52F23	-58.4499	-1.168998	0.438002	n/a	
2866	85FD	AF7939	-62.9113	-1.258226	0.348774	n/a	B52D97	-58.4546	-1.169092	0.437908	n/a	
2867	85FD	B004ED	-62.4850	-1.249699	0.357301	n/a	B52C48	-58.4586	-1.169172	0.437828	n/a	
2868	85FD	B0920B	-62.0543	-1.241086	0.365914	n/a	B52ACC	-58.4631	-1.169263	0.437737	n/a	
2869	85FD	B11F66	-61.6229	-1.232458	0.374542	n/a	B528F7	-58.4687	-1.169375	0.437625	n/a	
2870	85FD	B1ADD4	-61.1883	-1.223765	0.383235	n/a	B527B8	-58.4725	-1.169451	0.437549	n/a	
2871	85FD	B23D4B	-60.7504	-1.215009	0.391991	n/a	B5268D	-58.4761	-1.169522	0.437478	n/a	
2872	85FD	B2CD09	-60.3118	-1.206236	0.400764	n/a	B5242A	-58.4834	-1.169668	0.437332	n/a	
2873	85FD	B35C82	-59.8739	-1.197479	0.409521	n/a	B522CE	-58.4875	-1.169751	0.437249	n/a	
2874	85FD	B3ECF3	-59.4331	-1.188663	0.418337	n/a	B5219B	-58.4912	-1.169824	0.437176	n/a	
2875	85FD	B47E9B	-58.9886	-1.179773	0.427227	n/a	B51FA6	-58.4972	-1.169943	0.437057	n/a	
2876	85FD	B50FE2	-58.5453	-1.170905	0.436095	n/a	B51F31	-58.4986	-1.169971	0.437029	n/a	
2877	85FD	B5A21B	-58.0990	-1.161981	0.445019	n/a	B51D7D	-58.5038	-1.170075	0.436925	n/a	
2878	85FD	B63226	-57.6595	-1.153189	0.453811	n/a	B51CEF	-58.5054	-1.170109	0.436891	n/a	
2879	85FD	B6A4A4	-57.3101	-1.146201	0.460799	n/a	B51B23	-58.5109	-1.170219	0.436781	n/a	
2880	85FD	B6E72F	-57.1070	-1.142140	0.464860	n/a	B519E3	-58.5147	-1.170295	0.436705	n/a	
2881	85FD	B704EC	-57.0162	-1.140324	0.466676	n/a	B5181F	-58.5201	-1.170403	0.436597	n/a	
2882	85FD	B70C2F	-56.9941	-1.139881	0.467119	n/a	B51661	-58.5255	-1.170509	0.436491	n/a	
2883	85FD	B70869	-57.0056	-1.140112	0.466888	n/a	B5152E	-58.5291	-1.170582	0.436418	n/a	
2884	85FD	B6FDC4	-57.0381	-1.140761	0.466239	n/a	B513E3	-58.5331	-1.170661	0.436339	n/a	
2885	85FD	B6F205	-57.0739	-1.141478	0.465522	n/a	B51277	-58.5374	-1.170748	0.436252	n/a	
2886	85FD	B6E47C	-57.1152	-1.142304	0.464696	n/a	B510F6	-58.5420	-1.170840	0.436160	n/a	
2887	85FD	B6D7A9	-57.1544	-1.143087	0.463913	n/a	B50F68	-58.5467	-1.170935	0.436065	n/a	
2888	85FD	B6C8D6	-57.1996	-1.143992	0.463008	n/a	B50E08	-58.5509	-1.171019	0.435981	n/a	
2889	85FD	B6BB4A	-57.2409	-1.144819	0.462181	n/a	B50C9D	-58.5553	-1.171105	0.435895	n/a	
2890	85FD	B6AEDB	-57.2789	-1.145578	0.461422	n/a	B50B9D	-58.5583	-1.171166	0.435834	n/a	
2891	85FD	B6A18B	-57.3195	-1.146390	0.460610	n/a	B50A43	-58.5624	-1.171249	0.435751	n/a	
2892	85FD	B693EE	-57.3610	-1.147221	0.459779	n/a	B50868	-58.5681	-1.171362	0.435638	n/a	
2893	85FD	B6875A	-57.3994	-1.147989	0.459011	n/a	B50753	-58.5714	-1.171428	0.435572	n/a	
2894	85FD	B67AEE	-57.4373	-1.148747	0.458253	n/a	B5062E	-58.5749	-1.171498	0.435502	n/a	
2895	85FD	B66E41	-57.4760	-1.149521	0.457479	n/a	B5044F	-58.5806	-1.171612	0.435388	n/a	
2896	85FD	B66255	-57.5124	-1.150248	0.456752	n/a	B50344	-58.5838	-1.171676	0.435324	n/a	
2897	85FD	B6565A	-57.5490	-1.150979	0.456021	n/a	B501A2	-58.5888	-1.171775	0.435225	n/a	
2898	85FD	B64AA3	-57.5847	-1.151694	0.455306	n/a	B500E2	-58.5911	-1.171821	0.435179	n/a	
2899	85FD	B63F38	-57.6196	-1.152391	0.454609	n/a	B4FF45	-58.5960	-1.171919	0.435081	n/a	
2900	85FD	B63350	-57.6559	-1.153118	0.453882	n/a	B4FD94	-58.6011	-1.172023	0.434977	n/a	
2901	85FD	B62823	-57.6900	-1.153800	0.453200	n/a	B4FC19	-58.6057	-1.172113	0.434887	n/a	
2902	85FD	B61CDA	-57.7244	-1.154489	0.452511	n/a	B4FB2E	-58.6085	-1.172169	0.434831	n/a	
2903	85FD	B61272	-57.7562	-1.155124	0.451876	n/a	B4F97D	-58.6136	-1.172272	0.434728	n/a	
2904	85FD	B6079E	-57.7892	-1.155785	0.451215	n/a	B4F96A	-58.6138	-1.172277	0.434723	n/a	
2905	85FD	B5FC6D	-57.8234	-1.156468	0.450532	n/a	B4F7A2	-58.6193	-1.172386	0.434614	n/a	
2906	85FD	B5F1D5	-57.8557	-1.157115	0.449885	n/a	B4F703	-58.6212	-1.172424	0.434576	n/a	
2907	85FD	B5E7C9	-57.8864	-1.157728	0.449272	n/a	B4F50E	-58.6271	-1.172543	0.434457	n/a	
2908	85FD	B5DD77	-57.9179	-1.158358	0.448642	n/a	B4F2FF	-58.6334	-1.172669	0.434331	n/a	
2909	85FD	B5D368	-57.9486	-1.158972	0.448028	n/a	B4F20A	-58.6364	-1.172727	0.434273	n/a	
2910	85FD	B5C8EF	-57.9805	-1.159611	0.447389	n/a	B4F0A4	-58.6406	-1.172812	0.434188	n/a	
2911	85FD	B5BF37	-58.0102	-1.160204	0.446796	n/a	B4EF3E	-58.6449	-1.172898	0.434102	n/a	
2912	85FD	B5B57C	-58.0399	-1.160798	0.446202	n/a	B4EE58	-58.6476	-1.172953	0.434047	n/a	
2913	85FD	B5AC47	-58.0680	-1.161360	0.445640	n/a	B4ED99	-58.6499	-1.172998	0.434002	n/a	
2914	85FD	B5A26D	-58.0981	-1.161961	0.445039	n/a	B4EBE3	-58.6551	-1.173103	0.433897	n/a	
2915	85FD	B598E1	-58.1272	-1.162544	0.444456	n/a	B4EB0E	-58.6577	-1.173153	0.433847	n/a	
2916	85FD	B58FE4	-58.1546	-1.163093	0.443907	n/a	B4E964	-58.6627	-1.173255	0.433745	n/a	
2917	85FD	B58707	-58.1817	-1.163633	0.443367	n/a	B4E836	-58.6663	-1.173327	0.433673	n/a	
2918	85FD	B57DC6	-58.2099	-1.164198	0.442802	n/a	B4E795	-58.6683	-1.173365	0.433635	n/a	
2919	85FD	B5751B	-58.2364	-1.164727	0.442273	n/a	B4E62C	-58.6726	-1.173451	0.433549	n/a	
2920	85FD	B56BAF	-58.2651	-1.165302	0.441698	n/a	B4E4FC	-58.6762	-1.173524	0.433476	n/a	
2921	85FD	B56379	-58.2902	-1.165804	0.441196	n/a	B4E3C8	-58.6799	-1.173597	0.433403	n/a	
2922	85FD	B55A7B	-58.3176	-1.166352	0.440648	n/a	B4E210	-58.6851	-1.173702	0.433298	n/a	
2923	85FD	B551E2	-58.3439	-1.166877	0.440123	n/a	B4E11B	-58.6880	-1.173761	0.433239	n/a	
2924	85FD	B5493A	-58.3703	-1.167406	0.439594	n/a	B4DFD7	-58.6919	-1.173838	0.433162	n/a	
2925	85FD	B54163	-58.3942	-1.167884	0.439116	n/a	B4DE53	-58.6965	-1.173930	0.433070	n/a	
2926	85FD	B5365C	-58.4279	-1.168557	0.438443	n/a	B4DD30	-58.7000	-1.174000	0.433000	n/a	
2927	85FD	B52E5A	-58.4523	-1.169046	0.437954	n/a	B4DB69	-58.7054	-1.174108	0.432892	n/a	
2928	85FD	B52618	-58.4775	-1.169550	0.437450	n/a	B4DA46	-58.7089	-1.174178	0.432822	n/a	
2929	85FD	B51DE5	-58.5025	-1.170050	0.436950	n/a	B4D8F0	-58.7130	-1.174259	0.432741	n/a	
2930	85FD	B5155E	-58.5285	-1.170571	0.436429	n/a	B4D7BF	-58.7166	-1.174332	0.432668	n/a	
