	Guage compr	TC Amp 2					TC Amp 3					
4036	85AD	F5E070	-7.9088	-0.158176	1.448824	n/a	F3D37F	-9.5108	-0.190216	1.416784	n/a	
4037	85AD	F5E0FF	-7.9071	-0.158142	1.448858	n/a	F3D3CB	-9.5099	-0.190198	1.416802	n/a	
4038	85AD	F5E214	-7.9038	-0.158076	1.448924	n/a	F3D418	-9.5090	-0.190180	1.416820	n/a	
4039	85AD	F5E29D	-7.9022	-0.158043	1.448957	n/a	F3D4D9	-9.5067	-0.190134	1.416866	n/a	
4040	85AD	F5E31A	-7.9007	-0.158014	1.448986	n/a	F3D57E	-9.5047	-0.190094	1.416906	n/a	
4041	85AD	F5E3AE	-7.8989	-0.157978	1.449022	n/a	F3D63E	-9.5024	-0.190048	1.416952	n/a	
4042	85AD	F5E40D	-7.8978	-0.157956	1.449044	n/a	F3D66B	-9.5019	-0.190038	1.416962	n/a	
4043	85AD	F5E47B	-7.8965	-0.157929	1.449071	n/a	F3D6DE	-9.5005	-0.190010	1.416990	n/a	
4044	85AD	F5E503	-7.8949	-0.157897	1.449103	n/a	F3D75F	-9.4990	-0.189980	1.417020	n/a	
4045	85AD	F5E5EE	-7.8920	-0.157841	1.449159	n/a	F3D768	-9.4989	-0.189977	1.417023	n/a	
4046	85AD	F5E5C5	-7.8925	-0.157851	1.449149	n/a	F3D814	-9.4968	-0.189936	1.417064	n/a	
4047	85AD	F5E6E9	-7.8891	-0.157781	1.449219	n/a	F3D8A0	-9.4952	-0.189903	1.417097	n/a	
4048	85AD	F5E701	-7.8888	-0.157775	1.449225	n/a	F3D93D	-9.4933	-0.189866	1.417134	n/a	
4049	85AD	F5E7F3	-7.8859	-0.157718	1.449282	n/a	F3DA3A	-9.4903	-0.189805	1.417195	n/a	
4050	85AD	F5E802	-7.8857	-0.157714	1.449286	n/a	F3DAC2	-9.4886	-0.189773	1.417227	n/a	
4051	85AD	F5E8B9	-7.8835	-0.157671	1.449329	n/a	F3DB8B	-9.4862	-0.189725	1.417275	n/a	
4052	85AD	F5E94F	-7.8817	-0.157635	1.449365	n/a	F3DBD4	-9.4854	-0.189708	1.417292	n/a	
4053	85AD	F5EA04	-7.8796	-0.157592	1.449408	n/a	F3DC0A	-9.4847	-0.189695	1.417305	n/a	
4054	85AD	F5EA8D	-7.8779	-0.157559	1.449441	n/a	F3DC46	-9.4840	-0.189680	1.417320	n/a	
4055	85AD	F5EAC1	-7.8773	-0.157547	1.449453	n/a	F3DD1C	-9.4815	-0.189629	1.417371	n/a	
4056	85AD	F5EB43	-7.8758	-0.157516	1.449484	n/a	F3DD62	-9.4806	-0.189613	1.417387	n/a	
4057	85AD	F5EC0A	-7.8734	-0.157468	1.449532	n/a	F3DDC3	-9.4795	-0.189590	1.417410	n/a	
4058	85AD	F5EC5A	-7.8725	-0.157449	1.449551	n/a	F3DEFD	-9.4757	-0.189515	1.417485	n/a	
4059	85AD	F5ECF5	-7.8706	-0.157412	1.449588	n/a	F3DF3E	-9.4750	-0.189499	1.417501	n/a	
4060	85AD	F5EDBA	-7.8683	-0.157365	1.449635	n/a	F3DF66	-9.4745	-0.189490	1.417510	n/a	
4061	85AD	F5ED7E	-7.8690	-0.157379	1.449621	n/a	F3E01F	-9.4723	-0.189446	1.417554	n/a	
4062	85AD	F5EDC7	-7.8681	-0.157362	1.449638	n/a	F3E0F6	-9.4697	-0.189394	1.417606	n/a	
4063	85AD	F5EE44	-7.8666	-0.157332	1.449668	n/a	F3E155	-9.4686	-0.189372	1.417628	n/a	
4064	85AD	F5EF52	-7.8634	-0.157268	1.449732	n/a	F3E1FB	-9.4666	-0.189332	1.417668	n/a	
4065	85AD	F5EFDA	-7.8618	-0.157235	1.449765	n/a	F3E26B	-9.4653	-0.189305	1.417695	n/a	
4066	85AD	F5F031	-7.8607	-0.157215	1.449785	n/a	F3E2E9	-9.4638	-0.189275	1.417725	n/a	
4067	85AD	F5F137	-7.8576	-0.157152	1.449848	n/a	F3E3C6	-9.4611	-0.189223	1.417777	n/a	
4068	85AD	F5F1DE	-7.8556	-0.157112	1.449888	n/a	F3E3DF	-9.4608	-0.189217	1.417783	n/a	
4069	85AD	F5F26C	-7.8539	-0.157079	1.449921	n/a	F3E4DB	-9.4578	-0.189157	1.417843	n/a	
4070	85AD	F5F2AF	-7.8531	-0.157063	1.449937	n/a	F3E5B3	-9.4553	-0.189105	1.417895	n/a	
4071	85AD	F5F422	-7.8487	-0.156974	1.450026	n/a	F3E591	-9.4557	-0.189113	1.417887	n/a	
4072	85AD	F5F3A6	-7.8502	-0.157004	1.449996	n/a	F3E691	-9.4526	-0.189052	1.417948	n/a	
4073	85AD	F5F475	-7.8477	-0.156954	1.450046	n/a	F3E73D	-9.4506	-0.189011	1.417989	n/a	
4074	85AD	F5F57B	-7.8446	-0.156892	1.450108	n/a	F3E791	-9.4496	-0.188991	1.418009	n/a	
4075	85AD	F5F63C	-7.8423	-0.156846	1.450154	n/a	F3E802	-9.4482	-0.188964	1.418036	n/a	
4076	85AD	F5F623	-7.8426	-0.156852	1.450148	n/a	F3E8B5	-9.4461	-0.188921	1.418079	n/a	
4077	85AD	F5F67E	-7.8415	-0.156830	1.450170	n/a	F3E8F6	-9.4453	-0.188906	1.418094	n/a	
4078	85AD	F5F6C9	-7.8406	-0.156812	1.450188	n/a	F3E91D	-9.4448	-0.188897	1.418103	n/a	
4079	85AD	F5F760	-7.8388	-0.156776	1.450224	n/a	F3E9D9	-9.4426	-0.188852	1.418148	n/a	
4080	85AD	F5F7AE	-7.8379	-0.156758	1.450242	n/a	F3EA99	-9.4403	-0.188806	1.418194	n/a	
4081	85AD	F5F8B8	-7.8347	-0.156694	1.450306	n/a	F3EADA	-9.4395	-0.188791	1.418209	n/a	
4082	85AD	F5F924	-7.8334	-0.156668	1.450332	n/a	F3EB3D	-9.4383	-0.188767	1.418233	n/a	
4083	85AD	F5F91F	-7.8335	-0.156670	1.450330	n/a	F3EBD5	-9.4365	-0.188731	1.418269	n/a	
4084	85AD	F5F9A8	-7.8318	-0.156637	1.450363	n/a	F3ED0E	-9.4328	-0.188656	1.418344	n/a	
4085	85AD	F5FAA2	-7.8289	-0.156577	1.450423	n/a	F3ED10	-9.4328	-0.188656	1.418344	n/a	
4086	85AD	F5FB18	-7.8275	-0.156549	1.450451	n/a	F3ED8E	-9.4313	-0.188626	1.418374	n/a	
4087	85AD	F5FB91	-7.8260	-0.156520	1.450480	n/a	F3EE39	-9.4292	-0.188585	1.418415	n/a	
4088	85AD	F5FCAC	-7.8226	-0.156453	1.450547	n/a	F3EE2F	-9.4294	-0.188587	1.418413	n/a	
4089	85AD	F5FCBF	-7.8224	-0.156448	1.450552	n/a	F3EF0C	-9.4267	-0.188535	1.418465	n/a	
4090	85AD	F5FD2E	-7.8211	-0.156422	1.450578	n/a	F3EEE9	-9.4271	-0.188543	1.418457	n/a	
4091	85AD	F5FE15	-7.8183	-0.156367	1.450633	n/a	F3EFEA	-9.4241	-0.188482	1.418518	n/a	
4092	85AD	F5FEFF	-7.8156	-0.156311	1.450689	n/a	F3F0AF	-9.4217	-0.188435	1.418565	n/a	
4093	85AD	F5FEF4	-7.8157	-0.156314	1.450686	n/a	F3F19C	-9.4189	-0.188378	1.418622	n/a	
4094	85AD	F5FF99	-7.8137	-0.156274	1.450726	n/a	F3F183	-9.4192	-0.188384	1.418616	n/a	
4095	85AD	F5FF7A	-7.8141	-0.156282	1.450718	n/a	F3F220	-9.4173	-0.188347	1.418653	n/a	
4096	85AD	F6009A	-7.8107	-0.156213	1.450787	n/a	F3F245	-9.4169	-0.188338	1.418662	n/a	
4097	85AD	F600E0	-7.8098	-0.156196	1.450804	n/a	F3F2C8	-9.4153	-0.188307	1.418693	n/a	
4098	85AD	F60138	-7.8088	-0.156175	1.450825	n/a	F3F39A	-9.4128	-0.188257	1.418743	n/a	
4099	85AD	F601D6	-7.8069	-0.156138	1.450862	n/a	F3F39D	-9.4128	-0.188256	1.418744	n/a	
4100	85AD	F60299	-7.8046	-0.156091	1.450909	n/a	F3F49F	-9.4097	-0.188194	1.418806	n/a	
4101	85AD	F602EA	-7.8036	-0.156072	1.450928	n/a	F3F4B2	-9.4095	-0.188190	1.418810	n/a	
4102	85AD	F602D2	-7.8039	-0.156078	1.450922	n/a	F3F4EA	-9.4088	-0.188176	1.418824	n/a	
4103	85AD	F60433	-7.7997	-0.155993	1.451007	n/a	F3F610	-9.4053	-0.188106	1.418894	n/a	
4104	85AD	F6043F	-7.7995	-0.155991	1.451009	n/a	F3F665	-9.4043	-0.188086	1.418914	n/a	
4105	85AD	F60514	-7.7970	-0.155940	1.451060	n/a	F3F6D1	-9.4030	-0.188060	1.418940	n/a	
4106	85AD	F605F4	-7.7943	-0.155886	1.451114	n/a	F3F7DF	-9.3998	-0.187996	1.419004	n/a	
4107	85AD	F6057A	-7.7958	-0.155916	1.451084	n/a	F3F812	-9.3992	-0.187984	1.419016	n/a	
4108	85AD	F606DF	-7.7915	-0.155830	1.451170	n/a	F3F7EA	-9.3997	-0.187993	1.419007	n/a	
4109	85AD	F6071E	-7.7908	-0.155815	1.451185	n/a	F3F8B0	-9.3973	-0.187946	1.419054	n/a	
4110	85AD	F6080C	-7.7879	-0.155759	1.451241	n/a	F3F9CF	-9.3939	-0.187878	1.419122	n/a	
4111	85AD	F60820	-7.7877	-0.155754	1.451246	n/a	F3FA1F	-9.3929	-0.187859	1.419141	n/a	
4112	85AD	F60869	-7.7868	-0.155736	1.451264	n/a	F3FA75	-9.3919	-0.187838	1.419162	n/a	
4113	85AD	F608E6	-7.7853	-0.155707	1.451293	n/a	F3FB2D	-9.3897	-0.187794	1.419206	n/a	
4114	85AD	F609B3	-7.7829	-0.155658	1.451342	n/a	F3FB9D	-9.3884	-0.187768	1.419232	n/a	
4115	85AD	F60A05	-7.7819	-0.155638	1.451362	n/a	F3FBCC	-9.3878	-0.187756	1.419244	n/a	
4116	85AD	F60A21	-7.7816	-0.155632	1.451368	n/a	F3FCAD	-9.3851	-0.187703	1.419297	n/a	
4117	85AD	F60AF9	-7.7790	-0.155580	1.451420	n/a	F3FD32	-9.3835	-0.187671	1.419329	n/a	
4118	85AD	F60ADA	-7.7794	-0.155587	1.451413	n/a	F3FDC0	-9.3819	-0.187637	1.419363	n/a	
4119	85AD	F60BED	-7.7761	-0.155522	1.451478	n/a	F3FE09	-9.3810	-0.187620	1.419380	n/a	
4120	85AD	F60C03	-7.7758	-0.155517	1.451483	n/a	F3FDDD	-9.3815	-0.187630	1.419370	n/a	
4121	85AD	F60D2C	-7.7723	-0.155446	1.451554	n/a	F3FE42	-9.3803	-0.187606	1.419394	n/a	
4122	85AD	F60D4D	-7.7719	-0.155438	1.451562	n/a	F3FF07	-9.3780	-0.187559	1.419441	n/a	
4123	85AD	F60E3F	-7.7690	-0.155380	1.451620	n/a	F3FFA6	-9.3761	-0.187521	1.419479	n/a	
4124	85AD	F60E7B	-7.7683	-0.155366	1.451634	n/a	F40059	-9.3739	-0.187479	1.419521	n/a	
4125	85AD	F60EAF	-7.7677	-0.155354	1.451646	n/a	F4011F	-9.3716	-0.187431	1.419569	n/a	
4126	85AD	F60F78	-7.7653	-0.155306	1.451694	n/a	F401BA	-9.3697	-0.187394	1.419606	n/a	
4127	85AD	F6103A	-7.7630	-0.155259	1.451741	n/a	F40256	-9.3679	-0.187357	1.419643	n/a	
4128	85AD	F61055	-7.7626	-0.155253	1.451747	n/a	F402A5	-9.3669	-0.187338	1.419662	n/a	
4129	85AD	F61131	-7.7600	-0.155200	1.451800	n/a	F4030C	-9.3657	-0.187314	1.419686	n/a	
4130	85AD	F61202	-7.7575	-0.155151	1.451849	n/a	F40378	-9.3644	-0.187288	1.419712	n/a	
4131	85AD	F612C3	-7.7552	-0.155105	1.451895	n/a	F40414	-9.3625	-0.187251	1.419749	n/a	
4132	85AD	F6138B	-7.7528	-0.155057	1.451943	n/a	F4046B	-9.3615	-0.187230	1.419770	n/a	
4133	85AD	F613F0	-7.7516	-0.155033	1.451967	n/a	F4053E	-9.3590	-0.187180	1.419820	n/a	
4134	85AD	F613E6	-7.7518	-0.155035	1.451965	n/a	F4054E	-9.3588	-0.187176	1.419824	n/a	
4135	85AD	F6148F	-7.7497	-0.154995	1.452005	n/a	F40612	-9.3565	-0.187129	1.419871	n/a	
4136	85AD	F614F6	-7.7485	-0.154970	1.452030	n/a	F40637	-9.3560	-0.187120	1.419880	n/a	
4137	85AD	F615AB	-7.7464	-0.154927	1.452073	n/a	F40742	-9.3528	-0.187057	1.419943	n/a	
4138	85AD	F6167F	-7.7438	-0.154877	1.452123	n/a	F4071D	-9.3533	-0.187066	1.419934	n/a	
4139	85AD	F616F4	-7.7424	-0.154849	1.452151	n/a	F4079F	-9.3517	-0.187035	1.419965	n/a	
4140	85AD	F617A1	-7.7404	-0.154808	1.452192	n/a	F40821	-9.3502	-0.187004	1.419996	n/a	
4141	85AD	F61794	-7.7405	-0.154811	1.452189	n/a	F4082E	-9.3500	-0.187001	1.419999	n/a	
4142	85AD	F617F2	-7.7394	-0.154788	1.452212	n/a	F4088C	-9.3489	-0.186978	1.420022	n/a	
4143	85AD	F61923	-7.7358	-0.154716	1.452284	n/a	F40926	-9.3471	-0.186941	1.420059	n/a	
4144	85AD	F618CD	-7.7368	-0.154736	1.452264	n/a	F409B1	-9.3454	-0.186908	1.420092	n/a	
4145	85AD	F61983	-7.7346	-0.154693	1.452307	n/a	F40A3F	-9.3437	-0.186874	1.420126	n/a	
4146	85AD	F61959	-7.7351	-0.154703	1.452297	n/a	F40A9D	-9.3426	-0.186852	1.420148	n/a	
4147	85AD	F61A28	-7.7327	-0.154653	1.452347	n/a	F40B2D	-9.3409	-0.186818	1.420182	n/a	
4148	85AD	F61B04	-7.7300	-0.154601	1.452399	n/a	F40BC6	-9.3391	-0.186781	1.420219	n/a	
4149	85AD	F61AB3	-7.7310	-0.154620	1.452380	n/a	F40BCC	-9.3390	-0.186780	1.420220	n/a	
4150	85AD	F61BAF	-7.7280	-0.154560	1.452440	n/a	F40CA5	-9.3364	-0.186728	1.420272	n/a	
4151	85AD	F61BFA	-7.7271	-0.154542	1.452458	n/a	F40D0D	-9.3352	-0.186703	1.420297	n/a	
4152	85AD	F61C69	-7.7258	-0.154516	1.452484	n/a	F40D91	-9.3336	-0.186672	1.420328	n/a	
4153	85AD	F61D65	-7.7228	-0.154456	1.452544	n/a	F40E3B	-9.3316	-0.186631	1.420369	n/a	
4154	85AD	F61DF4	-7.7211	-0.154422	1.452578	n/a	F40EF7	-9.3293	-0.186586	1.420414	n/a	
4155	85AD	F61EB0	-7.7188	-0.154377	1.452623	n/a	F40F9E	-9.3273	-0.186547	1.420453	n/a	
4156	85AD	F61ECD	-7.7185	-0.154370	1.452630	n/a	F41003	-9.3261	-0.186523	1.420477	n/a	
4157	85AD	F61F96	-7.7161	-0.154322	1.452678	n/a	F41031	-9.3256	-0.186512	1.420488	n/a	
4158	85AD	F62034	-7.7142	-0.154284	1.452716	n/a	F410F5	-9.3232	-0.186465	1.420535	n/a	
4159	85AD	F62124	-7.7114	-0.154227	1.452773	n/a	F41164	-9.3219	-0.186438	1.420562	n/a	
4160	85AD	F6217A	-7.7103	-0.154207	1.452793	n/a	F4121D	-9.3197	-0.186394	1.420606	n/a	
4161	85AD	F621B2	-7.7097	-0.154193	1.452807	n/a	F41260	-9.3189	-0.186378	1.420622	n/a	
4162	85AD	F62270	-7.7074	-0.154148	1.452852	n/a	F4129D	-9.3182	-0.186364	1.420636	n/a	
4163	85AD	F6228F	-7.7070	-0.154140	1.452860	n/a	F41395	-9.3152	-0.186305	1.420695	n/a	
4164	85AD	F622D0	-7.7062	-0.154125	1.452875	n/a	F413D1	-9.3145	-0.186290	1.420710	n/a	
4165	85AD	F623B0	-7.7036	-0.154072	1.452928	n/a	F41467	-9.3127	-0.186255	1.420745	n/a	
4166	85AD	F6243C	-7.7019	-0.154038	1.452962	n/a	F41489	-9.3123	-0.186246	1.420754	n/a	
4167	85AD	F624BC	-7.7004	-0.154008	1.452992	n/a	F41506	-9.3108	-0.186217	1.420783	n/a	
4168	85AD	F6251A	-7.6993	-0.153985	1.453015	n/a	F41588	-9.3093	-0.186186	1.420814	n/a	
4169	85AD	F625D8	-7.6970	-0.153940	1.453060	n/a	F415BD	-9.3086	-0.186173	1.420827	n/a	
4170	85AD	F626CA	-7.6941	-0.153882	1.453118	n/a	F41605	-9.3078	-0.186156	1.420844	n/a	
4171	85AD	F626DF	-7.6939	-0.153877	1.453123	n/a	F4173F	-9.3040	-0.186081	1.420919	n/a	
4172	85AD	F6268D	-7.6948	-0.153897	1.453103	n/a	F41779	-9.3034	-0.186067	1.420933	n/a	
4173	85AD	F627C2	-7.6912	-0.153823	1.453177	n/a	F4183C	-9.3010	-0.186021	1.420979	n/a	
4174	85AD	F6282A	-7.6899	-0.153798	1.453202	n/a	F41899	-9.2999	-0.185998	1.421002	n/a	
4175	85AD	F628BD	-7.6882	-0.153763	1.453237	n/a	F41926	-9.2982	-0.185965	1.421035	n/a	
4176	85AD	F6298E	-7.6857	-0.153713	1.453287	n/a	F4197E	-9.2972	-0.185944	1.421056	n/a	
4177	85AD	F629F8	-7.6844	-0.153688	1.453312	n/a	F419A4	-9.2967	-0.185935	1.421065	n/a	
4178	85AD	F62A0E	-7.6841	-0.153683	1.453317	n/a	F41A08	-9.2955	-0.185911	1.421089	n/a	
4179	85AD	F62B27	-7.6808	-0.153616	1.453384	n/a	F41B29	-9.2921	-0.185842	1.421158	n/a	
4180	85AD	F62B80	-7.6797	-0.153595	1.453405	n/a	F41B8A	-9.2909	-0.185819	1.421181	n/a	
4181	85AD	F62BDE	-7.6786	-0.153572	1.453428	n/a	F41BE0	-9.2899	-0.185798	1.421202	n/a	
4182	85AD	F62C60	-7.6771	-0.153541	1.453459	n/a	F41C82	-9.2880	-0.185760	1.421240	n/a	
4183	85AD	F62D00	-7.6752	-0.153503	1.453497	n/a	F41CB1	-9.2874	-0.185749	1.421251	n/a	
4184	85AD	F62D2D	-7.6746	-0.153492	1.453508	n/a	F41D1C	-9.2862	-0.185723	1.421277	n/a	
4185	85AD	F62DF9	-7.6722	-0.153444	1.453556	n/a	F41D4B	-9.2856	-0.185712	1.421288	n/a	
4186	85AD	F62E4E	-7.6712	-0.153424	1.453576	n/a	F41E5D	-9.2823	-0.185647	1.421353	n/a	
4187	85AD	F62EBE	-7.6698	-0.153397	1.453603	n/a	F41E7F	-9.2819	-0.185638	1.421362	n/a	
4188	85AD	F62F6E	-7.6677	-0.153355	1.453645	n/a	F41F4B	-9.2795	-0.185590	1.421410	n/a	
4189	85AD	F62FDA	-7.6665	-0.153329	1.453671	n/a	F41F5C	-9.2793	-0.185586	1.421414	n/a	
4190	85AD	F62FC7	-7.6667	-0.153334	1.453666	n/a	F41F7B	-9.2789	-0.185578	1.421422	n/a	
4191	85AD	F63077	-7.6646	-0.153292	1.453708	n/a	F42021	-9.2769	-0.185539	1.421461	n/a	
4192	85AD	F63095	-7.6642	-0.153285	1.453715	n/a	F420F8	-9.2744	-0.185488	1.421512	n/a	
4193	85AD	F630CE	-7.6635	-0.153271	1.453729	n/a	F421C2	-9.2720	-0.185439	1.421561	n/a	
4194	85AD	F63199	-7.6611	-0.153223	1.453777	n/a	F42193	-9.2725	-0.185451	1.421549	n/a	
4195	85AD	F63204	-7.6599	-0.153197	1.453803	n/a	F42243	-9.2704	-0.185409	1.421591	n/a	
4196	85AD	F632B4	-7.6578	-0.153155	1.453845	n/a	F42303	-9.2681	-0.185363	1.421637	n/a	
4197	85AD	F63343	-7.6561	-0.153121	1.453879	n/a	F42325	-9.2677	-0.185355	1.421645	n/a	
4198	85AD	F6334F	-7.6559	-0.153118	1.453882	n/a	F423BA	-9.2660	-0.185319	1.421681	n/a	
4199	85AD	F63418	-7.6535	-0.153070	1.453930	n/a	F42461	-9.2640	-0.185279	1.421721	n/a	
4200	85AD	F63437	-7.6531	-0.153063	1.453937	n/a	F424CA	-9.2627	-0.185254	1.421746	n/a	
4201	85AD	F63521	-7.6504	-0.153007	1.453993	n/a	F425A5	-9.2601	-0.185202	1.421798	n/a	
4202	85AD	F6356F	-7.6494	-0.152988	1.454012	n/a	F4250B	-9.2619	-0.185239	1.421761	n/a	
4203	85AD	F63649	-7.6468	-0.152936	1.454064	n/a	F4262D	-9.2585	-0.185170	1.421830	n/a	
4204	85AD	F6366A	-7.6464	-0.152929	1.454071	n/a	F42654	-9.2580	-0.185160	1.421840	n/a	
4205	85AD	F63705	-7.6446	-0.152892	1.454108	n/a	F42771	-9.2546	-0.185092	1.421908	n/a	
4206	85AD	F63757	-7.6436	-0.152872	1.454128	n/a	F427B8	-9.2538	-0.185076	1.421924	n/a	
4207	85AD	F6383A	-7.6409	-0.152818	1.454182	n/a	F42791	-9.2542	-0.185085	1.421915	n/a	
4208	85AD	F6385D	-7.6405	-0.152810	1.454190	n/a	F4280D	-9.2528	-0.185055	1.421945	n/a	
4209	85AD	F63895	-7.6398	-0.152796	1.454204	n/a	F427F5	-9.2530	-0.185061	1.421939	n/a	
4210	85AD	F63970	-7.6372	-0.152744	1.454256	n/a	F428C5	-9.2506	-0.185011	1.421989	n/a	
4211	85AD	F63961	-7.6374	-0.152748	1.454252	n/a	F42977	-9.2484	-0.184969	1.422031	n/a	
4212	85AD	F639E7	-7.6358	-0.152716	1.454284	n/a	F42A09	-9.2467	-0.184934	1.422066	n/a	
4213	85AD	F63A63	-7.6343	-0.152686	1.454314	n/a	F42A6D	-9.2455	-0.184910	1.422090	n/a	
4214	85AD	F63AD3	-7.6330	-0.152659	1.454341	n/a	F42B90	-9.2420	-0.184841	1.422159	n/a	
4215	85AD	F63BBB	-7.6302	-0.152604	1.454396	n/a	F42B48	-9.2429	-0.184858	1.422142	n/a	
4216	85AD	F63BFD	-7.6294	-0.152588	1.454412	n/a	F42AF5	-9.2439	-0.184878	1.422122	n/a	
4217	85AD	F63CA7	-7.6274	-0.152548	1.454452	n/a	F42B68	-9.2425	-0.184850	1.422150	n/a	
4218	85AD	F63D09	-7.6262	-0.152524	1.454476	n/a	F42B87	-9.2422	-0.184843	1.422157	n/a	
4219	85AD	F63D23	-7.6259	-0.152518	1.454482	n/a	F42C54	-9.2397	-0.184794	1.422206	n/a	
4220	85AD	F63DAD	-7.6243	-0.152485	1.454515	n/a	F42D22	-9.2373	-0.184745	1.422255	n/a	
4221	85AD	F63E25	-7.6228	-0.152457	1.454543	n/a	F42D66	-9.2364	-0.184729	1.422271	n/a	
4222	85AD	F63E20	-7.6229	-0.152458	1.454542	n/a	F42E51	-9.2336	-0.184673	1.422327	n/a	
4223	85AD	F63EFA	-7.6203	-0.152406	1.454594	n/a	F42E75	-9.2332	-0.184664	1.422336	n/a	
4224	85AD	F63F41	-7.6195	-0.152389	1.454611	n/a	F42E9F	-9.2327	-0.184654	1.422346	n/a	
4225	85AD	F63FC7	-7.6179	-0.152357	1.454643	n/a	F42F46	-9.2307	-0.184614	1.422386	n/a	
4226	85AD	F64049	-7.6163	-0.152326	1.454674	n/a	F42FAF	-9.2295	-0.184589	1.422411	n/a	
4227	85AD	F640DB	-7.6146	-0.152291	1.454709	n/a	F43032	-9.2279	-0.184558	1.422442	n/a	
4228	85AD	F64197	-7.6123	-0.152246	1.454754	n/a	F43064	-9.2273	-0.184546	1.422454	n/a	
4229	85AD	F6421B	-7.6108	-0.152215	1.454785	n/a	F4310A	-9.2253	-0.184507	1.422493	n/a	
4230	85AD	F64286	-7.6095	-0.152190	1.454810	n/a	F43171	-9.2241	-0.184482	1.422518	n/a	
4231	85AD	F6425B	-7.6100	-0.152200	1.454800	n/a	F43258	-9.2214	-0.184427	1.422573	n/a	
4232	85AD	F64374	-7.6066	-0.152133	1.454867	n/a	F432A5	-9.2204	-0.184409	1.422591	n/a	
4233	85AD	F64336	-7.6074	-0.152148	1.454852	n/a	F43335	-9.2187	-0.184374	1.422626	n/a	
4234	85AD	F6443F	-7.6042	-0.152084	1.454916	n/a	F43396	-9.2176	-0.184351	1.422649	n/a	
4235	85AD	F644D3	-7.6025	-0.152049	1.454951	n/a	F43478	-9.2149	-0.184297	1.422703	n/a	
4236	85AD	F644F9	-7.6020	-0.152040	1.454960	n/a	F43444	-9.2155	-0.184310	1.422690	n/a	
4237	85AD	F645A3	-7.6000	-0.151999	1.455001	n/a	F43499	-9.2145	-0.184289	1.422711	n/a	
4238	85AD	F64613	-7.5986	-0.151973	1.455027	n/a	F434E2	-9.2136	-0.184272	1.422728	n/a	
4239	85AD	F64684	-7.5973	-0.151946	1.455054	n/a	F43542	-9.2125	-0.184249	1.422751	n/a	
4240	85AD	F641BE	-7.6119	-0.152237	1.454763	n/a	F435FF	-9.2102	-0.184204	1.422796	n/a	
4241	85AD	F64210	-7.6109	-0.152218	1.454782	n/a	F4373C	-9.2064	-0.184129	1.422871	n/a	
4242	85AD	F642B5	-7.6089	-0.152178	1.454822	n/a	F436BB	-9.2080	-0.184159	1.422841	n/a	
4243	85AD	F64307	-7.6079	-0.152159	1.454841	n/a	F43806	-9.2040	-0.184080	1.422920	n/a	
4244	85AD	F643CF	-7.6056	-0.152111	1.454889	n/a	F438ED	-9.2013	-0.184025	1.422975	n/a	
4245	85AD	F643EE	-7.6052	-0.152104	1.454896	n/a	F4395C	-9.1999	-0.183999	1.423001	n/a	
4246	85AD	F6455D	-7.6008	-0.152016	1.454984	n/a	F43968	-9.1998	-0.183996	1.423004	n/a	
4247	85AD	F64522	-7.6015	-0.152030	1.454970	n/a	F43A27	-9.1975	-0.183950	1.423050	n/a	
4248	85AD	F64584	-7.6003	-0.152007	1.454993	n/a	F43A82	-9.1964	-0.183929	1.423071	n/a	
4249	85AD	F64638	-7.5982	-0.151964	1.455036	n/a	F43A46	-9.1972	-0.183943	1.423057	n/a	
4250	85AD	F64705	-7.5958	-0.151915	1.455085	n/a	F43B03	-9.1949	-0.183898	1.423102	n/a	
4251	85AD	F647F8	-7.5929	-0.151857	1.455143	n/a	F43B8D	-9.1933	-0.183865	1.423135	n/a	
4252	85AD	F6477F	-7.5943	-0.151886	1.455114	n/a	F43BAB	-9.1929	-0.183858	1.423142	n/a	
4253	85AD	F64838	-7.5921	-0.151842	1.455158	n/a	F43CC6	-9.1895	-0.183790	1.423210	n/a	
4254	85AD	F64843	-7.5920	-0.151839	1.455161	n/a	F43C7B	-9.1904	-0.183808	1.423192	n/a	
4255	85AD	F648B1	-7.5907	-0.151813	1.455187	n/a	F43D48	-9.1880	-0.183759	1.423241	n/a	
4256	85AD	F6492C	-7.5892	-0.151784	1.455216	n/a	F43D86	-9.1872	-0.183745	1.423255	n/a	
4257	85AD	F64A03	-7.5866	-0.151732	1.455268	n/a	F43E42	-9.1850	-0.183700	1.423300	n/a	
4258	85AD	F64A6A	-7.5854	-0.151708	1.455292	n/a	F43EF2	-9.1829	-0.183658	1.423342	n/a	
4259	85AD	F64B3D	-7.5829	-0.151658	1.455342	n/a	F43F46	-9.1819	-0.183638	1.423362	n/a	
4260	85AD	F64C0F	-7.5804	-0.151608	1.455392	n/a	F43FA5	-9.1808	-0.183615	1.423385	n/a	
4261	85AD	F64C2D	-7.5800	-0.151600	1.455400	n/a	F4405C	-9.1786	-0.183572	1.423428	n/a	
4262	85AD	F64C74	-7.5792	-0.151583	1.455417	n/a	F440A7	-9.1777	-0.183554	1.423446	n/a	
4263	85AD	F64CF6	-7.5776	-0.151552	1.455448	n/a	F44155	-9.1756	-0.183512	1.423488	n/a	
4264	85AD	F64DB7	-7.5753	-0.151506	1.455494	n/a	F440A7	-9.1777	-0.183554	1.423446	n/a	
4265	85AD	F64E19	-7.5742	-0.151483	1.455517	n/a	F43D39	-9.1882	-0.183763	1.423237	n/a	
